City,State,State_Abbre,County,Ozone_O3,Ozone_O3_AQI,Carbon_Monoxide_CO,Carbon_Monoxide_CO_AQI,Sulfur_Dioxide_SO2,Sulfur_Dioxide_SO2_AQI,Nitrogen_Dioxide_NO2,Nitrogen Dioxide_NO2_AQI,Period,Year
Birmingham,Alabama,AL,Jefferson,0.0312191,50.06666666666667,0.21331733333333333,3.7333333333333334,1.3718030333333333,9.866666666666667,9.526785666666665,22.1,2016-06,2016
Birmingham,Alabama,AL,Jefferson,0.02597348387096774,40.29032258064516,0.2120968064516129,3.870967741935484,0.7923672903225807,5.580645161290323,8.601557967741936,18.967741935483872,2016-07,2016
Birmingham,Alabama,AL,Jefferson,0.024837806451612904,37.03225806451613,0.20038987096774194,3.2903225806451615,1.2087096451612904,9.419354838709678,8.700675870967743,19.580645161290324,2016-08,2016
Birmingham,Alabama,AL,Jefferson,0.029979933333333333,50.03333333333333,0.26745046666666666,4.666666666666667,1.6187205666666666,11.333333333333334,11.312549333333333,24.6,2016-09,2016
Birmingham,Alabama,AL,Jefferson,0.03636185714285715,46.0,0.21697014285714286,4.0,2.626168857142857,25.571428571428573,10.615640714285716,23.714285714285715,2016-10,2016
Birmingham,Alabama,AL,Jefferson,0.028137785714285712,33.464285714285715,0.5343419285714286,9.464285714285714,0.7589355714285714,3.0714285714285716,10.043734035714285,20.607142857142858,2017-01,2017
Birmingham,Alabama,AL,Jefferson,0.027859318181818183,33.81818181818182,0.2822009545454546,4.818181818181818,0.6588242272727273,2.909090909090909,10.442007727272728,20.90909090909091,2017-02,2017
Birmingham,Alabama,AL,Jefferson,0.028730875,36.875,0.221155125,3.375,0.9526144999999999,6.875,6.617626125,16.875,2017-03,2017
Birmingham,Alabama,AL,Jefferson,0.03123618181818182,41.45454545454545,0.14334554545454545,2.3181818181818183,0.9897138181818183,5.590909090909091,8.519135545454546,19.681818181818183,2017-04,2017
Birmingham,Alabama,AL,Jefferson,0.033888888888888885,49.166666666666664,0.1800243888888889,3.0,1.9081957777777778,12.61111111111111,9.069642777777778,22.333333333333332,2017-05,2017
Birmingham,Alabama,AL,Jefferson,0.025978124999999987,39.625,0.14276962499999998,2.625,0.718125125,2.125,8.03282725,18.875,2017-06,2017
